row_index,lotName,failureType,nativeSplit,split
763817,lot45603,none,Test,train
763818,lot45603,none,Test,train
763819,lot45603,none,Test,train
763820,lot45603,none,Test,train
763821,lot45603,none,Test,train
763822,lot45604,none,Test,validation
763823,lot45604,none,Test,validation
763824,lot45604,none,Test,validation
763825,lot45604,none,Test,validation
763826,lot45604,Loc,Test,validation
763827,lot45604,none,Test,validation
763828,lot45604,none,Test,validation
763829,lot45604,none,Test,validation
763830,lot45604,none,Test,validation
763831,lot45604,none,Test,validation
763832,lot45604,none,Test,validation
763833,lot45604,none,Test,validation
763834,lot45604,none,Test,validation
763835,lot45604,none,Test,validation
763836,lot45604,none,Test,validation
763837,lot45604,none,Test,validation
763838,lot45604,Edge-Ring,Test,validation
763839,lot45604,none,Test,validation
763840,lot45604,none,Test,validation
763841,lot45604,none,Test,validation
763842,lot45604,none,Test,validation
763843,lot45604,none,Test,validation
763844,lot45604,none,Test,validation
763845,lot45604,none,Test,validation
763846,lot45604,none,Test,validation
763847,lot45605,none,Test,train
763848,lot45605,none,Test,train
763849,lot45605,none,Test,train
763850,lot45605,none,Test,train
763851,lot45605,none,Test,train
763852,lot45605,none,Test,train
763853,lot45605,Edge-Loc,Test,train
763854,lot45605,none,Test,train
763855,lot45605,none,Test,train
763856,lot45605,none,Test,train
763857,lot45605,none,Test,train
763858,lot45605,none,Test,train
763859,lot45605,Edge-Loc,Test,train
763860,lot45605,Edge-Loc,Test,train
763861,lot45605,none,Test,train
763862,lot45605,none,Test,train
763863,lot45605,none,Test,train
763864,lot45605,none,Test,train
763865,lot45605,none,Test,train
763866,lot45605,none,Test,train
763867,lot45605,none,Test,train
763868,lot45605,none,Test,train
763869,lot45605,none,Test,train
763870,lot45605,none,Test,train
763871,lot45605,none,Test,train
763872,lot45606,Edge-Ring,Test,train
763873,lot45606,none,Test,train
763874,lot45606,Edge-Ring,Test,train
763875,lot45606,Scratch,Test,train
763876,lot45606,Loc,Test,train
763877,lot45606,none,Test,train
763878,lot45606,none,Test,train
763879,lot45606,none,Test,train
763880,lot45606,none,Test,train
763881,lot45606,none,Test,train
763882,lot45606,Edge-Loc,Test,train
763883,lot45606,none,Test,train
763884,lot45606,none,Test,train
763885,lot45606,Edge-Loc,Test,train
763886,lot45606,none,Test,train
763887,lot45606,none,Test,train
763888,lot45606,none,Test,train
763889,lot45606,Edge-Ring,Test,train
763890,lot45606,none,Test,train
763891,lot45606,none,Test,train
763892,lot45606,none,Test,train
763893,lot45606,Edge-Ring,Test,train
763894,lot45606,none,Test,train
763895,lot45606,Edge-Ring,Test,train
763896,lot45606,none,Test,train
763897,lot45607,none,Test,train
763898,lot45607,none,Test,train
763899,lot45607,none,Test,train
763900,lot45607,none,Test,train
763901,lot45607,none,Test,train
763902,lot45607,none,Test,train
763903,lot45607,none,Test,train
763904,lot45607,none,Test,train
763905,lot45607,none,Test,train
763906,lot45607,none,Test,train
763907,lot45607,none,Test,train
763908,lot45607,none,Test,train
763909,lot45607,none,Test,train
763910,lot45607,none,Test,train
763911,lot45607,none,Test,train
763912,lot45607,none,Test,train
763913,lot45607,none,Test,train
763914,lot45607,none,Test,train
763915,lot45607,none,Test,train
763916,lot45607,none,Test,train
763917,lot45607,none,Test,train
763918,lot45607,none,Test,train
763919,lot45607,none,Test,train
763920,lot45607,none,Test,train
763921,lot45607,none,Test,train
763922,lot45608,none,Test,test
763923,lot45608,none,Test,test
763924,lot45608,none,Test,test
763925,lot45608,none,Test,test
763926,lot45608,none,Test,test
763927,lot45608,none,Test,test
763928,lot45608,none,Test,test
763929,lot45608,none,Test,test
763930,lot45608,none,Test,test
763931,lot45608,none,Test,test
763932,lot45608,none,Test,test
763933,lot45608,none,Test,test
763934,lot45608,none,Test,test
763935,lot45608,none,Test,test
763936,lot45608,none,Test,test
763937,lot45608,none,Test,test
763938,lot45608,none,Test,test
763939,lot45608,none,Test,test
763940,lot45608,none,Test,test
763941,lot45608,none,Test,test
763942,lot45608,none,Test,test
763943,lot45608,none,Test,test
763944,lot45608,none,Test,test
763945,lot45608,none,Test,test
763946,lot45608,none,Test,test
763947,lot45609,none,Test,train
763948,lot45609,none,Test,train
763949,lot45609,none,Test,train
763950,lot45609,none,Test,train
763951,lot45609,none,Test,train
763952,lot45609,none,Test,train
763953,lot45609,Edge-Loc,Test,train
763954,lot45609,none,Test,train
763955,lot45609,none,Test,train
763956,lot45609,none,Test,train
763957,lot45609,none,Test,train
763958,lot45609,none,Test,train
763959,lot45609,none,Test,train
763960,lot45609,none,Test,train
763961,lot45609,none,Test,train
763962,lot45609,none,Test,train
763963,lot45609,none,Test,train
763964,lot45609,none,Test,train
763965,lot45609,none,Test,train
763966,lot45609,none,Test,train
763967,lot45609,none,Test,train
763968,lot45609,none,Test,train
763969,lot45609,none,Test,train
763970,lot45609,Loc,Test,train
763971,lot45609,none,Test,train
763972,lot45610,none,Test,validation
763973,lot45610,none,Test,validation
763974,lot45610,none,Test,validation
763975,lot45610,none,Test,validation
763976,lot45610,none,Test,validation
763977,lot45610,none,Test,validation
763978,lot45610,none,Test,validation
763979,lot45610,none,Test,validation
763980,lot45610,none,Test,validation
763981,lot45610,none,Test,validation
763982,lot45610,Edge-Loc,Test,validation
763983,lot45610,none,Test,validation
763984,lot45610,Edge-Ring,Test,validation
763985,lot45610,none,Test,validation
763986,lot45610,Edge-Loc,Test,validation
763987,lot45610,none,Test,validation
763988,lot45610,none,Test,validation
763989,lot45610,none,Test,validation
763990,lot45610,none,Test,validation
763991,lot45610,none,Test,validation
763992,lot45610,Edge-Loc,Test,validation
763993,lot45610,Edge-Ring,Test,validation
763994,lot45610,none,Test,validation
763995,lot45610,none,Test,validation
763996,lot45610,none,Test,validation
763997,lot45611,none,Test,train
763998,lot45611,none,Test,train
763999,lot45611,none,Test,train
764000,lot45611,none,Test,train
764001,lot45611,none,Test,train
764002,lot45611,none,Test,train
764003,lot45611,none,Test,train
764004,lot45611,none,Test,train
764005,lot45611,none,Test,train
764006,lot45611,none,Test,train
764007,lot45611,none,Test,train
764008,lot45611,none,Test,train
764009,lot45611,none,Test,train
764010,lot45611,none,Test,train
764011,lot45611,none,Test,train
764012,lot45611,none,Test,train
764013,lot45611,none,Test,train
764014,lot45611,none,Test,train
764015,lot45611,none,Test,train
764016,lot45611,none,Test,train
764017,lot45611,none,Test,train
764018,lot45611,none,Test,train
764019,lot45611,none,Test,train
764020,lot45611,none,Test,train
764021,lot45611,none,Test,train
764022,lot45612,none,Test,train
764023,lot45612,none,Test,train
764024,lot45612,none,Test,train
764025,lot45612,none,Test,train
764026,lot45612,Edge-Loc,Test,train
764027,lot45612,Edge-Ring,Test,train
764028,lot45612,Edge-Ring,Test,train
764029,lot45612,Edge-Ring,Test,train
764030,lot45612,none,Test,train
764031,lot45612,Edge-Ring,Test,train
764032,lot45612,none,Test,train
764033,lot45612,none,Test,train
764034,lot45612,none,Test,train
764035,lot45612,none,Test,train
764036,lot45612,none,Test,train
764037,lot45612,none,Test,train
764038,lot45612,Edge-Ring,Test,train
764039,lot45612,none,Test,train
764040,lot45612,none,Test,train
764041,lot45612,none,Test,train
764042,lot45612,none,Test,train
764043,lot45612,none,Test,train
764044,lot45612,none,Test,train
764045,lot45612,none,Test,train
764046,lot45612,none,Test,train
764047,lot45613,none,Test,train
764048,lot45613,none,Test,train
764049,lot45613,none,Test,train
764050,lot45613,none,Test,train
764051,lot45613,none,Test,train
764052,lot45613,none,Test,train
764053,lot45613,none,Test,train
764054,lot45613,none,Test,train
764055,lot45613,Edge-Ring,Test,train
764056,lot45613,none,Test,train
764057,lot45613,none,Test,train
764058,lot45613,none,Test,train
764059,lot45613,none,Test,train
764060,lot45613,none,Test,train
764061,lot45613,none,Test,train
764062,lot45613,none,Test,train
764063,lot45613,none,Test,train
764064,lot45613,none,Test,train
764065,lot45613,none,Test,train
764066,lot45613,none,Test,train
764067,lot45613,none,Test,train
764068,lot45613,Scratch,Test,train
764069,lot45613,none,Test,train
764070,lot45613,Edge-Loc,Test,train
764071,lot45613,none,Test,train
764072,lot45614,none,Test,validation
764073,lot45614,none,Test,validation
764074,lot45614,none,Test,validation
764075,lot45614,none,Test,validation
764076,lot45614,none,Test,validation
764077,lot45614,none,Test,validation
764078,lot45614,none,Test,validation
764079,lot45614,none,Test,validation
764080,lot45614,none,Test,validation
764081,lot45614,Edge-Loc,Test,validation
764082,lot45614,none,Test,validation
764083,lot45614,none,Test,validation
764084,lot45614,none,Test,validation
764085,lot45614,none,Test,validation
764086,lot45614,none,Test,validation
764087,lot45614,none,Test,validation
764088,lot45614,none,Test,validation
764089,lot45614,none,Test,validation
764090,lot45614,none,Test,validation
764091,lot45614,none,Test,validation
764092,lot45614,none,Test,validation
764093,lot45614,none,Test,validation
764094,lot45614,none,Test,validation
764095,lot45614,none,Test,validation
764096,lot45614,none,Test,validation
764097,lot45615,Edge-Ring,Test,validation
764098,lot45615,none,Test,validation
764099,lot45615,Edge-Ring,Test,validation
764100,lot45615,Edge-Ring,Test,validation
764101,lot45615,Edge-Ring,Test,validation
764102,lot45615,none,Test,validation
764103,lot45615,Edge-Ring,Test,validation
764104,lot45615,Edge-Loc,Test,validation
764105,lot45615,Edge-Loc,Test,validation
764106,lot45615,Edge-Ring,Test,validation
764107,lot45615,Edge-Ring,Test,validation
764108,lot45615,Edge-Ring,Test,validation
764109,lot45615,Edge-Ring,Test,validation
764110,lot45615,Edge-Ring,Test,validation
764111,lot45615,Edge-Ring,Test,validation
764112,lot45615,Edge-Ring,Test,validation
764113,lot45615,Edge-Ring,Test,validation
764114,lot45615,Edge-Ring,Test,validation
764115,lot45615,Edge-Loc,Test,validation
764116,lot45615,Edge-Ring,Test,validation
764117,lot45615,none,Test,validation
764118,lot45615,Edge-Ring,Test,validation
764119,lot45615,Edge-Ring,Test,validation
764120,lot45615,none,Test,validation
764121,lot45615,none,Test,validation
764122,lot45616,none,Test,train
764123,lot45616,none,Test,train
764124,lot45616,none,Test,train
764125,lot45616,none,Test,train
764126,lot45616,none,Test,train
764127,lot45616,none,Test,train
764128,lot45616,none,Test,train
764129,lot45616,none,Test,train
764130,lot45616,none,Test,train
764131,lot45616,none,Test,train
764132,lot45616,none,Test,train
764133,lot45616,none,Test,train
764134,lot45616,none,Test,train
764135,lot45616,none,Test,train
764136,lot45616,none,Test,train
764137,lot45616,none,Test,train
764138,lot45616,none,Test,train
764139,lot45616,none,Test,train
764140,lot45616,none,Test,train
764141,lot45616,none,Test,train
764142,lot45616,none,Test,train
764143,lot45616,none,Test,train
764144,lot45616,Edge-Loc,Test,train
764145,lot45616,none,Test,train
764146,lot45616,none,Test,train
764147,lot45617,none,Test,train
764148,lot45617,none,Test,train
764149,lot45617,none,Test,train
764150,lot45617,Edge-Ring,Test,train
764151,lot45617,none,Test,train
764152,lot45617,Edge-Ring,Test,train
764153,lot45617,Edge-Ring,Test,train
764154,lot45617,Edge-Ring,Test,train
764155,lot45617,Edge-Ring,Test,train
764156,lot45617,Edge-Ring,Test,train
764157,lot45617,Edge-Ring,Test,train
764158,lot45617,Edge-Ring,Test,train
764159,lot45617,Edge-Ring,Test,train
764160,lot45617,Edge-Loc,Test,train
764161,lot45617,Edge-Ring,Test,train
764162,lot45617,Edge-Ring,Test,train
764163,lot45617,Edge-Ring,Test,train
764164,lot45617,none,Test,train
764165,lot45617,Edge-Ring,Test,train
764166,lot45617,Edge-Loc,Test,train
764167,lot45617,Edge-Ring,Test,train
764168,lot45617,Edge-Loc,Test,train
764169,lot45617,Edge-Loc,Test,train
764170,lot45617,Edge-Ring,Test,train
764171,lot45617,none,Test,train
764172,lot45618,none,Test,validation
764173,lot45618,none,Test,validation
764174,lot45618,none,Test,validation
764175,lot45618,none,Test,validation
764176,lot45618,none,Test,validation
764177,lot45618,none,Test,validation
764178,lot45618,none,Test,validation
764179,lot45618,none,Test,validation
764180,lot45618,none,Test,validation
764181,lot45618,none,Test,validation
764182,lot45618,none,Test,validation
764183,lot45618,none,Test,validation
764184,lot45618,none,Test,validation
764185,lot45618,none,Test,validation
764186,lot45618,none,Test,validation
764187,lot45618,none,Test,validation
764188,lot45618,none,Test,validation
764189,lot45618,none,Test,validation
764190,lot45618,none,Test,validation
764191,lot45618,none,Test,validation
764192,lot45618,none,Test,validation
764193,lot45618,none,Test,validation
764194,lot45618,none,Test,validation
764195,lot45618,none,Test,validation
764196,lot45618,none,Test,validation
764197,lot45619,none,Test,train
764198,lot45619,none,Test,train
764199,lot45619,none,Test,train
764200,lot45619,none,Test,train
764201,lot45619,none,Test,train
764202,lot45619,none,Test,train
764203,lot45619,none,Test,train
764204,lot45619,none,Test,train
764205,lot45619,none,Test,train
764206,lot45619,none,Test,train
764207,lot45619,none,Test,train
764208,lot45619,none,Test,train
764209,lot45619,none,Test,train
764210,lot45619,none,Test,train
764211,lot45619,none,Test,train
764212,lot45619,none,Test,train
764213,lot45619,none,Test,train
764214,lot45619,none,Test,train
764215,lot45619,none,Test,train
764216,lot45619,none,Test,train
764217,lot45619,none,Test,train
764218,lot45619,none,Test,train
764219,lot45619,none,Test,train
764220,lot45619,none,Test,train
764221,lot45619,none,Test,train
764222,lot45620,Edge-Ring,Test,test
764223,lot45620,none,Test,test
764224,lot45620,none,Test,test
764225,lot45620,none,Test,test
764226,lot45620,none,Test,test
764227,lot45620,none,Test,test
764228,lot45620,none,Test,test
764229,lot45620,none,Test,test
764230,lot45620,none,Test,test
764231,lot45620,none,Test,test
764232,lot45620,none,Test,test
764233,lot45620,none,Test,test
764234,lot45620,none,Test,test
764235,lot45620,none,Test,test
764236,lot45620,none,Test,test
764237,lot45620,none,Test,test
764238,lot45620,none,Test,test
764239,lot45620,none,Test,test
764240,lot45620,none,Test,test
764241,lot45620,none,Test,test
764242,lot45620,none,Test,test
764243,lot45620,none,Test,test
764244,lot45620,none,Test,test
764245,lot45620,none,Test,test
764246,lot45620,none,Test,test
764247,lot45621,none,Test,validation
764248,lot45621,none,Test,validation
764249,lot45621,none,Test,validation
764250,lot45621,Loc,Test,validation
764251,lot45621,none,Test,validation
764252,lot45621,none,Test,validation
764253,lot45621,none,Test,validation
764254,lot45621,none,Test,validation
764255,lot45621,none,Test,validation
764256,lot45621,none,Test,validation
764257,lot45621,none,Test,validation
